Unnamed: 0,text_tweet,pisah_hashtag&kata,text_cleaning
449,Amerika Serikat adalah sebuah republik konstitusional federal terletak di Amerika Utara. Negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia. Ia terdiri dari 50 negara bagian dengan ibu kota di Washington D.C.,Amerika Serikat adalah sebuah republik konstitusional federal terletak di Amerika Utara. Negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia. Ia terdiri dari 50 negara bagian dengan ibu kota di Washington D.C.,amerika serikat adalah sebuah republik konstitusional federal terletak di amerika utara negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia ia terdiri dari  negara bagian dengan ibu kota di washington dc
18,@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #IbuKotaNegara,@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #Ibu Kota Negara,kami warga pontianak mendukung pembangunan ikn nusantara ibu kota negara
718,@youthful_mediaa Kami warga Bandung akan mengawal pembangunan IKN #IbuKotaNegara,@youthful_mediaa Kami warga Bandung akan mengawal pembangunan IKN #Ibu Kota Negara,kami warga bandung akan mengawal pembangunan ikn ibu kota negara
485,@tijabar @aniesbaswedan GERAKAN PENDOBRAK MENUJU KE PRESIDEN WAJIB DIPERSIAPKAN MULAI DARI GUBERNUR DKI KRN DKI TIDAK BISA DIRUBAH MODUS APAPUN SEBAGAI IBU KOTA NEGARA SEJAK JAMAN PENJAJAHAN BANYAK PERJUANGAN BILA DIPIMPIN ORANG YG AMANAH PASTI SEMAKIN BAIK MAKANYA YG IRI DENGKI HASUT HAPUS KKN NEPOTPOL,@tijabar @aniesbaswedan GERAKAN PENDOBRAK MENUJU KE PRESIDEN WAJIB DIPERSIAPKAN MULAI DARI GUBERNUR DKI KRN DKI TIDAK BISA DIRUBAH MODUS APAPUN SEBAGAI IBU KOTA NEGARA SEJAK JAMAN PENJAJAHAN BANYAK PERJUANGAN BILA DIPIMPIN ORANG YG AMANAH PASTI SEMAKIN BAIK MAKANYA YG IRI DENGKI HASUT HAPUS KKN NEPOTPOL,gerakan pendobrak menuju ke presiden wajib dipersiapkan mulai dari gubernur dki krn dki tidak bisa dirubah modus apapun sebagai ibu kota negara sejak jaman penjajahan banyak perjuangan bila dipimpin orang yg amanah pasti semakin baik makanya yg iri dengki hasut hapus kkn nepotpol
570,https://t.co/FDl9WJ8V7w Konsul Jendral RI di Sydney Vedi Kurnia Buana meminta warga negara Indonesia yang berada di Sydney Australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota Negara Bagian New South Wales itu.,https://t.co/FDl9WJ8V7w Konsul Jendral RI di Sydney Vedi Kurnia Buana meminta warga negara Indonesia yang berada di Sydney Australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota Negara Bagian New South Wales itu.,konsul jendral ri di sydney vedi kurnia buana meminta warga negara indonesia yang berada di sydney australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota negara bagian new south wales itu
1001,Anggota Ombudsman RI Hery Susanto mengatakan Jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara. https://t.co/2IyR8lKpvH #jakarta #ibukota https://t.co/CIDyDmXx4p,Anggota Ombudsman RI Hery Susanto mengatakan Jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara. https://t.co/2IyR8lKpvH #jakarta #ibukota https://t.co/CIDyDmXx4p,anggota ombudsman ri hery susanto mengatakan jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara jakarta ibukota
367,Dua pengusaha asal Bali I Nengah Natyanta dari Coco Group Bali dan I Gede Bingin Mustika dari Plaga Farm Bali menandatangani kerja sama dengan PT Bina Karya (Persero) untuk pengembangan bisnis di Ibu Kota Negara (IKN) Nusantara. https://t.co/8jBsWEfHea,Dua pengusaha asal Bali I Nengah Natyanta dari Coco Group Bali dan I Gede Bingin Mustika dari Plaga Farm Bali menandatangani kerja sama dengan PT Bina Karya (Persero) untuk pengembangan bisnis di Ibu Kota Negara (IKN) Nusantara. https://t.co/8jBsWEfHea,dua pengusaha asal bali  nengah natyanta dari coco group bali dan  gede bingin mustika dari plaga farm bali menandatangani kerja sama dengan pt bina karya persero untuk pengembangan bisnis di ibu kota negara ikn nusantara
83,@meraaahputiiih IKN Nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di Indonesia. #IbuKotaNegara,@meraaahputiiih IKN Nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di Indonesia. #Ibu Kota Negara,ikn nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di indonesia ibu kota negara
61,Jakarta masih berstatus sebagai ibu kota negara walau Jokowi sudah meneken UU DKJ. Lantas kapan status Jakarta sebagai ibu kota negara berakhir? https://t.co/GWhcv3JQ0C,Jakarta masih berstatus sebagai ibu kota negara walau Jokowi sudah meneken UU DKJ. Lantas kapan status Jakarta sebagai ibu kota negara berakhir? https://t.co/GWhcv3JQ0C,jakarta masih berstatus sebagai ibu kota negara walau jokowi sudah meneken uu dkj lantas kapan status jakarta sebagai ibu kota negara berakhir
439,penataan tata ruang dan kawasan strategis Ibu Kota Nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia. Hal ini mengacu https://t.co/kfnTYHunN3,penataan tata ruang dan kawasan strategis Ibu Kota Nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia. Hal ini mengacu https://t.co/kfnTYHunN3,penataan tata ruang dan kawasan strategis ibu kota nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia hal ini mengacu
272,@DPecola Kami warga Manado mendukung pemindahan Ibu Kota negara #PindahIbuKota,@DPecola Kami warga Manado mendukung pemindahan Ibu Kota negara #Pindah Ibu Kota,kami warga manado mendukung pemindahan ibu kota negara pindah ibu kota
285,@abangbelneg Maju Indonesia Ku bersama Nusantara ! #IbuKotaNegara,@abangbelneg Maju Indonesia Ku bersama Nusantara ! #Ibu Kota Negara,maju indonesia ku bersama nusantara ibu kota negara
360,Pemerintah menargetkan sebanyak delapan menara apartemen di Ibu Kota Nusantara (IKN) Penajam Paser Kalimantan Timur rampung dibangun Juli 2024. Menara apartemen tersebut nantinya akan ditinggali para Aparatur Sipil Negara (ASN) dari Jakarta. https://t.co/HLOSbZYohv -BAY https://t.co/kpij5Lj1qF,Pemerintah menargetkan sebanyak delapan menara apartemen di Ibu Kota Nusantara (IKN) Penajam Paser Kalimantan Timur rampung dibangun Juli 2024. Menara apartemen tersebut nantinya akan ditinggali para Aparatur Sipil Negara (ASN) dari Jakarta. https://t.co/HLOSbZYohv -BAY https://t.co/kpij5Lj1qF,pemerintah menargetkan sebanyak delapan menara apartemen di ibu kota nusantara ikn penajam paser kalimantan timur rampung dibangun juli  menara apartemen tersebut nantinya akan ditinggali para aparatur sipil negara asn dari jakarta -bay
354,@meraaahputiiih Peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat #IbuKotaNegara,@meraaahputiiih Peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat #Ibu Kota Negara,peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat ibu kota negara
989,Ibu Kota Negara akan Segera Pindah ke IKN Pakar Tata Negara Pertanyakan Kebutuhan Konstitusinya. https://t.co/Xcz5bpWqqL,Ibu Kota Negara akan Segera Pindah ke IKN Pakar Tata Negara Pertanyakan Kebutuhan Konstitusinya. https://t.co/Xcz5bpWqqL,ibu kota negara akan segera pindah ke ikn pakar tata negara pertanyakan kebutuhan konstitusinya
278,@Gunawan75_ Bangun ibu kota negara utang ke Cina Bikin sawah hutang kecina Tenaga kerjanya dari cina Modal di pinjam ke Cina untuk bayar TKA cina dgn upah sangat tinggi Ibarat udah bikin pondasi kuat buat cina di Indonesia,@Gunawan75_ Bangun ibu kota negara utang ke Cina Bikin sawah hutang kecina Tenaga kerjanya dari cina Modal di pinjam ke Cina untuk bayar TKA cina dgn upah sangat tinggi Ibarat udah bikin pondasi kuat buat cina di Indonesia,bangun ibu kota negara utang ke cina bikin sawah hutang kecina tenaga kerjanya dari cina modal di pinjam ke cina untuk bayar tka cina dgn upah sangat tinggi ibarat udah bikin pondasi kuat buat cina di indonesia
12,@IKNnusantaraID Kami warga Jambi mendukung pembangunan IKN Nusantara #IbuKotaNegara,@IKNnusantaraID Kami warga Jambi mendukung pembangunan IKN Nusantara #Ibu Kota Negara,kami warga jambi mendukung pembangunan ikn nusantara ibu kota negara
182,@DoankWarto Jokowi berdasarkan usulan2 dr parpol2 : 1. Bapak Infrastruktur. 2. Bapak Ibu Kota Negara. 3. Bapak Rekonsiliasi.,@DoankWarto Jokowi berdasarkan usulan2 dr parpol2 : 1. Bapak Infrastruktur. 2. Bapak Ibu Kota Negara. 3. Bapak Rekonsiliasi.,jokowi berdasarkan usulan dr parpol  bapak infrastruktur  bapak ibu kota negara  bapak rekonsiliasi
368,@KoalisiNetizen Pemindahan ini memperlihatkan kesungguhan Indonesia dalam mencapai kemajuan #IbuKotaNegara,@KoalisiNetizen Pemindahan ini memperlihatkan kesungguhan Indonesia dalam mencapai kemajuan #Ibu Kota Negara,pemindahan ini memperlihatkan kesungguhan indonesia dalam mencapai kemajuan ibu kota negara
494,Pemerintah akan memberikan 1 unit apartemen untuk 1 aparatur sipil negara (ASN) yang pindah ke Ibu Kota Nusantara (IKN). https://t.co/6vlmKg648w,Pemerintah akan memberikan 1 unit apartemen untuk 1 aparatur sipil negara (ASN) yang pindah ke Ibu Kota Nusantara (IKN). https://t.co/6vlmKg648w,pemerintah akan memberikan  unit apartemen untuk  aparatur sipil negara asn yang pindah ke ibu kota nusantara ikn
618,@KoalisiNetizen Infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan #IbuKotaNegara,@KoalisiNetizen Infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan #Ibu Kota Negara,infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan ibu kota negara
223,Proses pemindahan Aparatur Sipil Negara (ASN) ke Ibu Kota Nusantara (IKN) akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih. https://t.co/Hlga1VDZEK,Proses pemindahan Aparatur Sipil Negara (ASN) ke Ibu Kota Nusantara (IKN) akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih. https://t.co/Hlga1VDZEK,proses pemindahan aparatur sipil negara asn ke ibu kota nusantara ikn akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih
575,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #KotaPotensial #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/KZGx8LOumr,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #Kota Potensial #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/KZGx8LOumr,kota baru dengan potensi desa kawasan ikn siap mengembangkan ekonomi dan masyarakat kota potensial ibu kota negara iknnusantara pindah ibu kota
911,Negara yatim piatu. Emang emang bapak kota gapernah ada sekarang gapunya ibu kota. Bener bener dah. https://t.co/vHFX0wf63F,Negara yatim piatu. Emang emang bapak kota gapernah ada sekarang gapunya ibu kota. Bener bener dah. https://t.co/vHFX0wf63F,negara yatim piatu emang emang bapak kota gapernah ada sekarang gapunya ibu kota bener bener dah
866,Gabung tiga negara bakal jadi prestasi luar biasa! #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/YAZ4NVUndF,Gabung tiga negara bakal jadi prestasi luar biasa! #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/YAZ4NVUndF,gabung tiga negara bakal jadi prestasi luar biasa ibu kota negara iknnusantara pindah ibu kota
631,Inovasi dalam teknologi akan mengoptimalkan sistem pertahanan #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3StuBbmeh0,Inovasi dalam teknologi akan mengoptimalkan sistem pertahanan #Ibu Kota Negara #IKNNusantara #Pindah Ibu Kota https://t.co/3StuBbmeh0,inovasi dalam teknologi akan mengoptimalkan sistem pertahanan ibu kota negara iknnusantara pindah ibu kota
585,Para pendukung berharap langkah ini akan membantu meredam kekacauan di negara Karibia yang bermasalah di mana sebagian besar wilayah ibu kota Haiti masih berada dalam cengkeraman geng kriminal. https://t.co/IoiaYqJeyv,Para pendukung berharap langkah ini akan membantu meredam kekacauan di negara Karibia yang bermasalah di mana sebagian besar wilayah ibu kota Haiti masih berada dalam cengkeraman geng kriminal. https://t.co/IoiaYqJeyv,para pendukung berharap langkah ini akan membantu meredam kekacauan di negara karibia yang bermasalah di mana sebagian besar wilayah ibu kota haiti masih berada dalam cengkeraman geng kriminal
611,@tanyarlfes Parah! Gak kenal geografi negara sendiri. Gak usah nyebut2 NKRI harga mati kalau kalian sampe gak hafal provinsi dan ibu kota provinsi di Indonesia,@tanyarlfes Parah! Gak kenal geografi negara sendiri. Gak usah nyebut2 NKRI harga mati kalau kalian sampe gak hafal provinsi dan ibu kota provinsi di Indonesia,parah gak kenal geografi negara sendiri gak usah nyebut nkri harga mati kalau kalian sampe gak hafal provinsi dan ibu kota provinsi di indonesia
176,Pemerintah menyatakan seleksi Aparatur Sipil Negara (ASN) untuk penempatan di Ibu Kota Nusantara (IKN) akan lebih ketat. #Syarat #ASN #IKN #MedcomId https://t.co/6phW9jryFD,Pemerintah menyatakan seleksi Aparatur Sipil Negara (ASN) untuk penempatan di Ibu Kota Nusantara (IKN) akan lebih ketat. #Syarat #ASN #IKN #Medcom Id https://t.co/6phW9jryFD,pemerintah menyatakan seleksi aparatur sipil negara asn untuk penempatan di ibu kota nusantara ikn akan lebih ketat syarat asn ikn medcom id
668,Dulu jg w kegnya krg gizi tp kgk seoon itu dah.............. ibukota negara sendirimah gampang. Lah apakabar ibu kota negara laen ,Dulu jg w kegnya krg gizi tp kgk seoon itu dah.............. ibukota negara sendirimah gampang. Lah apakabar ibu kota negara laen ,dulu jg  kegnya krg gizi tp kgk seoon itu dah ibukota negara sendirimah gampang lah apakabar ibu kota negara laen
630,@txtdrjkt Otaknya kecampur air got itu. Plat B. Malu2in ibu kota negara.,@txtdrjkt Otaknya kecampur air got itu. Plat B. Malu2in ibu kota negara.,otaknya kecampur air got itu plat  maluin ibu kota negara
588,@meraaahputiiih Kami warga Bengkulu mendukung pemindahan Ibu Kota negara,@meraaahputiiih Kami warga Bengkulu mendukung pemindahan Ibu Kota negara,kami warga bengkulu mendukung pemindahan ibu kota negara
521,@gilang_ahm31272 @jokowi JOKOWI presiden terbaik sepanjang sejarah RI beliau berhasil membangun infrastruktur merata mulai jalan tol ribuan km kereta cepat bandara2 intl bendungan LRT MRT trans papua ibu kota negara terminal bus modern dan ratusan PSN lainnya ia presiden kami bukan pembencinya,@gilang_ahm31272 @jokowi JOKOWI presiden terbaik sepanjang sejarah RI beliau berhasil membangun infrastruktur merata mulai jalan tol ribuan km kereta cepat bandara2 intl bendungan LRT MRT trans papua ibu kota negara terminal bus modern dan ratusan PSN lainnya ia presiden kami bukan pembencinya,jokowi presiden terbaik sepanjang sejarah ri beliau berhasil membangun infrastruktur merata mulai jalan tol ribuan km kereta cepat bandara intl bendungan lrt mrt trans papua ibu kota negara terminal bus modern dan ratusan psn lainnya ia presiden kami bukan pembencinya
393,Mantan Perdana Menteri Inggris Tony Blair akan membantu penyediaan konektivitas internet di Ibu Kota Negara (IKN) Nusantara. https://t.co/az4ynti3Fx,Mantan Perdana Menteri Inggris Tony Blair akan membantu penyediaan konektivitas internet di Ibu Kota Negara (IKN) Nusantara. https://t.co/az4ynti3Fx,mantan perdana menteri inggris tony blair akan membantu penyediaan konektivitas internet di ibu kota negara ikn nusantara
163,AHY Tegaskan tak akan Terbtkan Sertifikat Hak Pakai Lahan di IKN Kaltim yang Belum Clean and Clear #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #lahanIKN #AHY #MenteriATRBPN https://t.co/7WGvsrt32f lewat @tribunnews,AHY Tegaskan tak akan Terbtkan Sertifikat Hak Pakai Lahan di IKN Kaltim yang Belum Clean and Clear #IKN #IKNNusantara #Ibu Kota Negara #Ibu Kota Nusantara #Kaltim #Kalimantan Timur #lahan IKN #AHY #Menteri ATRBPN https://t.co/7WGvsrt32f lewat @tribunnews,ahy tegaskan tak akan terbtkan sertifikat hak pakai lahan di ikn kaltim yang belum clean and clear ikn iknnusantara ibu kota negara ibu kota nusantara kaltim kalimantan timur lahan ikn ahy menteri atrbpn lewat
248,Ibu pernah ngomong Kalau bertemannya bertiga biasanya 1 bakal pisah jauh (hidup/mati) bisa karena pindah kota/negara juga. Ternyata benar.,Ibu pernah ngomong Kalau bertemannya bertiga biasanya 1 bakal pisah jauh (hidup/mati) bisa karena pindah kota/negara juga. Ternyata benar.,ibu pernah ngomong kalau bertemannya bertiga biasanya  bakal pisah jauh hidupmati bisa karena pindah kotanegara juga ternyata benar
741,@youthful_mediaa Kami warga Banda Aceh mendukung pembangunan IKN Nusantara #IbuKotaNegara,@youthful_mediaa Kami warga Banda Aceh mendukung pembangunan IKN Nusantara #Ibu Kota Negara,kami warga banda aceh mendukung pembangunan ikn nusantara ibu kota negara
888,@abangbelneg Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,@abangbelneg Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju,semoga dengan pindahnya ibu kota negara ke kalimantan indonesia akan semakin maju
774,@aightxx @Strategi_Bisnis justru seharusnya duit yg dipake buat bangun kereta cina dan ibu kota baru cina ini buat ngeratain infrastruktur di negara ini. Kenapa sih pemikiran orang-orang kalimantan tuh sebego ini? pantes dari kalian banyak yg setuju sama IKN yg justru menjajah tanah kalian ,@aightxx @Strategi_Bisnis justru seharusnya duit yg dipake buat bangun kereta cina dan ibu kota baru cina ini buat ngeratain infrastruktur di negara ini. Kenapa sih pemikiran orang-orang kalimantan tuh sebego ini? pantes dari kalian banyak yg setuju sama IKN yg justru menjajah tanah kalian ,justru seharusnya duit yg dipake buat bangun kereta cina dan ibu kota baru cina ini buat ngeratain infrastruktur di negara ini kenapa sih pemikiran orang-orang kalimantan tuh sebego ini pantes dari kalian banyak yg setuju sama ikn yg justru menjajah tanah kalian
